Time (sec), Avg. Response Time (us)
799,11366.0
800,12770.0
801,21420.666666666668
802,19403.333333333332
803,10075.666666666666
804,11501.0
805,12758.0
806,13063.0
807,12283.666666666666
808,11673.666666666666
809,10450.666666666666
810,10766.333333333334
811,11318.0
812,13197.666666666666
813,13932.333333333334
814,12267.0
815,12187.0
816,11664.666666666666
817,10763.666666666666
818,12695.666666666666
819,14437.0
820,13254.0
821,13822.666666666666
822,13417.333333333334
823,12408.0
824,11762.666666666666
825,12046.333333333334
826,12640.0
827,12506.666666666666
828,11450.0
829,10743.666666666666
830,12001.333333333334
831,12118.666666666666
832,11182.333333333334
833,11547.0
834,11487.0
835,11998.666666666666
836,12223.0
837,11486.666666666666
838,11648.333333333334
839,11403.333333333334
840,11946.333333333334
841,11373.666666666666
842,11112.333333333334
843,12470.666666666666
844,11607.333333333334
845,12727.333333333334
846,13265.0
847,13568.333333333334
848,11895.666666666666
849,11033.333333333334
850,10314.666666666666
851,11800.666666666666
852,11284.0
853,13269.0
854,12627.333333333334
855,10712.0
856,10960.666666666666
857,12599.0
858,11718.0
859,11368.333333333334
860,11253.0
861,12087.0
862,14061.333333333334
863,14049.666666666666
864,11989.0
865,11649.333333333334
866,11364.666666666666
867,10838.0
868,10893.666666666666
869,11116.0
870,11289.333333333334
871,11574.666666666666
872,11018.333333333334
873,11351.333333333334
874,10987.333333333334
875,11127.333333333334
876,10913.666666666666
877,12543.0
878,12218.0
879,11140.666666666666
880,9819.0
881,10503.0
882,11700.0
883,11935.0
884,13480.666666666666
885,12915.333333333334
886,11125.333333333334
887,10175.0
888,11390.0
889,11951.333333333334
890,13216.0
891,11992.333333333334
892,11113.333333333334
893,10808.0
894,10611.666666666666
895,11133.333333333334
896,11264.0
897,10689.666666666666
898,11367.333333333334
899,14424.666666666666
900,13065.666666666666
901,11285.333333333334
902,11212.333333333334
903,11208.666666666666
904,11028.666666666666
905,10871.0
906,11315.666666666666
907,13846.0
908,12761.333333333334
909,10872.333333333334
910,10812.0
911,13841.0
912,13090.0
913,13617.333333333334
914,11795.0
915,11383.333333333334
916,13233.333333333334
917,11761.666666666666
918,12208.666666666666
919,12742.666666666666
920,12653.333333333334
921,11323.666666666666
922,10271.333333333334
923,10235.666666666666
924,11138.666666666666
925,10902.666666666666
926,11987.333333333334
927,10997.666666666666
928,10844.0
929,11493.666666666666
930,14952.0
931,12448.0
932,10617.0
933,12109.666666666666
934,13197.666666666666
935,12891.666666666666
936,11781.0
937,13986.0
938,13336.0
939,11614.666666666666
940,11425.666666666666
941,9624.333333333334
942,9195.333333333334
943,9966.333333333334
944,9496.0
945,10595.333333333334
946,11106.333333333334
947,11672.333333333334
948,11273.0
949,10457.0
950,13471.666666666666
951,11835.333333333334
952,10599.0
953,10632.0
954,12341.333333333334
955,12323.333333333334
956,9912.666666666666
957,10767.333333333334
958,11173.666666666666
959,11435.333333333334
960,12062.666666666666
961,19213.333333333332
962,17635.0
963,11896.0
964,12264.333333333334
965,13849.0
966,13025.666666666666
967,10421.0
968,13533.666666666666
969,12382.333333333334
970,10345.666666666666
971,10417.0
972,10453.333333333334
973,10785.0
974,12532.666666666666
975,11580.333333333334
976,10538.666666666666
977,11260.0
978,11395.666666666666
979,12318.0
980,11332.333333333334
981,11766.666666666666
982,11188.333333333334
983,11057.0
984,12228.333333333334
985,12325.333333333334
986,11121.0
987,11287.333333333334
988,10198.333333333334
989,11985.666666666666
990,10774.0
991,10928.333333333334
992,10665.0
993,10725.0
994,11234.666666666666
995,10832.666666666666
996,10990.0
997,11306.0
998,13936.333333333334
999,13489.666666666666
1000,10880.333333333334
1001,10534.0
1002,12132.333333333334
1003,12063.0
1004,12078.333333333334
1005,11938.0
1006,12026.0
1007,12757.666666666666
1008,12392.0
1009,11702.333333333334
1010,11606.0
1011,12605.333333333334
1012,12989.0
1013,11034.333333333334
1014,10565.333333333334
1015,10895.333333333334
1016,10915.333333333334
1017,11508.666666666666
1018,10869.333333333334
1019,11599.666666666666
1020,13048.666666666666
1021,14631.333333333334
1022,11913.333333333334
1023,12623.333333333334
1024,12021.666666666666
1025,10632.666666666666
1026,11515.0
1027,11240.666666666666
1028,10846.666666666666
1029,12793.666666666666
1030,15566.666666666666
1031,15045.333333333334
1032,14948.333333333334
1033,13930.0
1034,14493.0
1035,13943.666666666666
1036,10787.0
1037,10834.333333333334
1038,13727.333333333334
1039,13033.666666666666
1040,10999.0
1041,10849.0
1042,10541.0
1043,11027.333333333334
1044,11249.666666666666
1045,10674.666666666666
1046,11706.333333333334
1047,14040.0
1048,12636.666666666666
1049,12723.666666666666
1050,12028.0
1051,12227.333333333334
1052,10923.666666666666
1053,11260.666666666666
1054,11874.666666666666
1055,12172.0
1056,12827.0
1057,11419.333333333334
1058,10649.0
1059,10858.0
1060,12765.666666666666
1061,12337.666666666666
1062,11470.666666666666
1063,11211.666666666666
1064,12466.0
1065,12270.666666666666
1066,11292.333333333334
1067,12175.666666666666
1068,11415.0
1069,11996.666666666666
1070,11980.333333333334
1071,12036.666666666666
1072,12544.0
